20231220-193641 | XA 00000 0 982 126050603002
20231220-193731 | XA 00000 0 982 126050603002
20231220-193738 | XA 00000 0 982 126050603002
20231220-193738 | XA 00000 0 982 126050603002
20231220-193739 | XA 00000 0 982 126050603002
20231220-193739 | XA 00000 0 982 126050603002
20231220-193739 | XA 00000 0 982 126050603002
20231220-193739 | XA 00000 0 982 126050603002
20231220-193740 | XA 00000 0 982 126050603002
20231220-193740 | XA 00000 0 982 126050603002
20231220-193740 | XA 00000 0 982 126050603002
20231220-193740 | XA 00000 0 982 126050603002
20231220-193741 | XA 00000 0 982 126050603002
20231220-193741 | XA 00000 0 982 126050603002
20231220-193741 | XA 00000 0 982 126050603002
20231220-193741 | XA 00000 0 982 126050603002
20231220-193741 | XA 00000 0 982 126050603002
20231220-193742 | XA 00000 0 982 126050603002
20231220-193742 | XA 00000 0 982 126050603002
20231220-193742 | XA 00000 0 982 126050603002
20231220-193742 | XA 00000 0 982 126050603002
20231220-193743 | XA 00000 0 982 126050603002
20231220-193743 | XA 00000 0 982 126050603002
20231220-193743 | XA 00000 0 982 126050603002
20231220-193743 | XA 00000 0 982 126050603002
20231220-193744 | XA 00000 0 982 126050603002
20231220-193744 | XA 00000 0 982 126050603002
20231220-193744 | XA 00000 0 982 126050603002
20231220-193744 | XA 00000 0 982 126050603002
20231220-193744 | XA 00000 0 982 126050603002
20231220-193745 | XA 00000 0 982 126050603002
20231220-193745 | XA 00000 0 982 126050603002
20231220-193746 | XA 00000 0 982 126050603002
20231220-193746 | XA 00000 0 982 126050603002
20231220-193746 | XA 00000 0 982 126050603002
20231220-193747 | XA 00000 0 982 126050603002
20231220-193747 | XA 00000 0 982 126050603002
20231220-193747 | XA 00000 0 982 126050603002
20231220-193747 | XA 00000 0 982 126050603002
20231220-193748 | XA 00000 0 982 126050603002
20231220-193748 | XA 00000 0 982 126050603002
20231220-193748 | XA 00000 0 982 126050603002
20231220-193748 | XA 00000 0 982 126050603002
20231220-193751 | XA 00000 0 982 126050603002
20231220-193752 | XA 00000 0 982 126050603002
20231220-193753 | XA 00000 0 982 126050603002
20231220-193754 | XA 00000 0 982 126050603002
20231220-193754 | XA 00000 0 982 126050603002
20231220-193754 | XA 00000 0 982 126050603002
20231220-193754 | XA 00000 0 982 126050603002
20231220-193754 | XA 00000 0 982 126050603002
20231220-193755 | XA 00000 0 982 126050603002
20231220-193756 | XA 00000 0 982 126050603002
20231220-193756 | XA 00000 0 982 126050603002
20231220-193756 | XA 00000 0 982 126050603002
20231220-193756 | XA 00000 0 982 126050603002
20231220-193757 | XA 00000 0 982 126050603002
20231220-193757 | XA 00000 0 982 126050603002
20231220-193757 | XA 00000 0 982 126050603002
20231220-193757 | XA 00000 0 982 126050603002
20231220-193758 | XA 00000 0 982 126050603002
20231220-193758 | XA 00000 0 982 126050603002
20231220-193758 | XA 00000 0 982 126050603002
20231220-193758 | XA 00000 0 982 126050603002
20231220-193758 | XA 00000 0 982 126050603002
20231220-193759 | XA 00000 0 982 126050603002
20231220-193800 | XA 00000 0 982 126050603002
20231220-193807 | XA 00000 0 982 126050603002
20231220-193808 | XA 00000 0 982 126050603002
20231220-193809 | XA 00000 0 982 126050603002
20231220-193809 | XA 00000 0 982 126050603002
20231220-193809 | XA 00000 0 982 126050603002
20231220-193810 | XA 00000 0 982 126050603002
20231220-193811 | XA 00000 0 982 126050603002
20231220-193811 | XA 00000 0 982 126050603002
20231220-193811 | XA 00000 0 982 126050603002
20231220-193811 | XA 00000 0 982 126050603002
20231220-193811 | XA 00000 0 982 126050603002
20231220-193812 | XA 00000 0 982 126050603002
20231220-193813 | XA 00000 0 982 126050603002
20231220-193813 | XA 00000 0 982 126050603002
20231220-193813 | XA 00000 0 982 126050603002
20231220-193813 | XA 00000 0 982 126050603002
20231220-193814 | XA 00000 0 982 126050603002
20231220-193814 | XA 00000 0 982 126050603002
20231220-193814 | XA 00000 0 982 126050603002
20231220-193814 | XA 00000 0 982 126050603002
20231220-193815 | XA 00000 0 982 126050603002
20231220-193815 | XA 00000 0 982 126050603002
20231220-193815 | XA 00000 0 982 126050603002
20231220-193827 | XA 00000 0 982 126050603002
20231220-193827 | XA 00000 0 982 126050603002
20231220-193828 | XA 00000 0 982 126050603002
20231220-193828 | XA 00000 0 982 126050603002
20231220-193828 | XA 00000 0 982 126050603002
20231220-193837 | XA 00000 0 982 126050603002
20231220-193839 | XA 00000 0 982 126050603002
20231220-193840 | XA 00000 0 982 126050603002
20231220-193840 | XA 00000 0 982 126050603002
20231220-193841 | XA 00000 0 982 126050603002
20231220-193842 | XA 00000 0 982 126050603002
20231220-193843 | XA 00000 0 982 126050603002
20231220-193843 | XA 00000 0 982 126050603002
20231220-193843 | XA 00000 0 982 126050603002
20231220-193844 | XA 00000 0 982 126050603002
20231220-193844 | XA 00000 0 982 126050603002
20231220-193845 | XA 00000 0 982 126050603002
20231220-193845 | XA 00000 0 982 126050603002
20231220-193845 | XA 00000 0 982 126050603002
20231220-193846 | XA 00000 0 982 126050603002
20231220-193846 | XA 00000 0 982 126050603002
20231220-193846 | XA 00000 0 982 126050603002
20231220-193847 | XA 00000 0 982 126050603002
20231220-193847 | XA 00000 0 982 126050603002
20231220-193848 | XA 00000 0 982 126050603002
20231220-193848 | XA 00000 0 982 126050603002
20231220-193848 | XA 00000 0 982 126050603002
20231220-193849 | XA 00000 0 982 126050603002
20231220-193849 | XA 00000 0 982 126050603002
20231220-193850 | XA 00000 0 982 126050603002
20231220-193851 | XA 00000 0 982 126050603002
20231220-193851 | XA 00000 0 982 126050603002
20231220-193851 | XA 00000 0 982 126050603002
20231220-193851 | XA 00000 0 982 126050603002
20231220-193851 | XA 00000 0 982 126050603002
20231220-193852 | XA 00000 0 982 126050603002
20231220-193852 | XA 00000 0 982 126050603002
20231220-193852 | XA 00000 0 982 126050603002
20231220-193852 | XA 00000 0 982 126050603002
20231220-193853 | XA 00000 0 982 126050603002
20231220-193853 | XA 00000 0 982 126050603002
20231220-193853 | XA 00000 0 982 126050603002
20231220-193853 | XA 00000 0 982 126050603002
20231220-193853 | XA 00000 0 982 126050603002
20231220-193854 | XA 00000 0 982 126050603002
20231220-193854 | XA 00000 0 982 126050603002
20231220-193854 | XA 00000 0 982 126050603002
20231220-193854 | XA 00000 0 982 126050603002
20231220-193855 | XA 00000 0 982 126050603002
20231220-193855 | XA 00000 0 982 126050603002
20231220-193855 | XA 00000 0 982 126050603002
20231220-193855 | XA 00000 0 982 126050603002
20231220-193856 | XA 00000 0 982 126050603002
20231220-193856 | XA 00000 0 982 126050603002
20231220-193856 | XA 00000 0 982 126050603002
20231220-193856 | XA 00000 0 982 126050603002
20231220-193856 | XA 00000 0 982 126050603002
20231220-193857 | XA 00000 0 982 126050603002
20231220-193857 | XA 00000 0 982 126050603002
20231220-193857 | XA 00000 0 982 126050603002
20231220-193857 | XA 00000 0 982 126050603002
20231220-193858 | XA 00000 0 982 126050603002
20231220-193858 | XA 00000 0 982 126050603002
20231220-193900 | XA 00000 0 982 126050603002
20231220-193904 | XA 00000 0 982 126050603002
20231220-193905 | XA 00000 0 982 126050603002
20231220-193908 | XA 00000 0 982 126050603002
20231220-193908 | XA 00000 0 982 126050603002
20231220-193910 | XA 00000 0 982 126050603002
20231220-193910 | XA 00000 0 982 126050603002
20231220-193913 | XA 00000 0 982 126050603002
20231220-193929 | XA 00000 0 982 126050603002
20231220-193929 | XA 00000 0 982 126050603002
20231220-193930 | XA 00000 0 982 126050603002
20231220-193945 | XA 00000 0 982 126050603002
20231220-193945 | XA 00000 0 982 126050603002
20231220-193945 | XA 00000 0 982 126050603002
20231220-193946 | XA 00000 0 982 126050603002
20231220-193947 | XA 00000 0 982 126050603002
20231220-193947 | XA 00000 0 982 126050603002
20231220-193947 | XA 00000 0 982 126050603002
20231220-193947 | XA 00000 0 982 126050603002
20231220-193948 | XA 00000 0 982 126050603002
20231220-193948 | XA 00000 0 982 126050603002
20231220-193948 | XA 00000 0 982 126050603002
20231220-193948 | XA 00000 0 982 126050603002
20231220-193949 | XA 00000 0 982 126050603002
20231220-193949 | XA 00000 0 982 126050603002
20231220-194002 | XA 00000 0 982 126050603002
20231220-194002 | XA 00000 0 982 126050603002
20231220-194003 | XA 00000 0 982 126050603002
20231220-194041 | XA 00000 0 982 126050603002
20231220-194042 | XA 00000 0 982 126050603002
20231220-194053 | XA 00000 0 982 126050603002
20231220-194053 | XA 00000 0 982 126050603002
20231220-194053 | XA 00000 0 982 126050603002
20231220-194054 | XA 00000 0 982 126050603002
20231220-194054 | XA 00000 0 982 126050603002
20231220-194055 | XA 00000 0 982 126050603002
20231220-194055 | XA 00000 0 982 126050603002
20231220-194055 | XA 00000 0 982 126050603002
20231220-194056 | XA 00000 0 982 126050603002
20231220-194056 | XA 00000 0 982 126050603002
20231220-194056 | XA 00000 0 982 126050603002
20231220-194056 | XA 00000 0 982 126050603002
20231220-194057 | XA 00000 0 982 126050603002
20231220-194057 | XA 00000 0 982 126050603002
20231220-194057 | XA 00000 0 982 126050603002
20231220-194058 | XA 00000 0 982 126050603002
20231220-194058 | XA 00000 0 982 126050603002
20231220-194059 | XA 00000 0 982 126050603002
20231220-194059 | XA 00000 0 982 126050603002
20231220-194059 | XA 00000 0 982 126050603002
20231220-194059 | XA 00000 0 982 126050603002
20231220-194059 | XA 00000 0 982 126050603002
20231220-194100 | XA 00000 0 982 126050603002
20231220-194100 | XA 00000 0 982 126050603002
20231220-194100 | XA 00000 0 982 126050603002
20231220-194100 | XA 00000 0 982 126050603002
20231220-194101 | XA 00000 0 982 126050603002
20231220-194101 | XA 00000 0 982 126050603002
20231220-194101 | XA 00000 0 982 126050603002
20231220-194102 | XA 00000 0 982 126050603002
20231220-194104 | XA 00000 0 982 126050603002
20231220-194104 | XA 00000 0 982 126050603002
20231220-194104 | XA 00000 0 982 126050603002
20231220-194105 | XA 00000 0 982 126050603002
20231220-194106 | XA 00000 0 982 126050603002
20231220-194106 | XA 00000 0 982 126050603002
20231220-194106 | XA 00000 0 982 126050603002
20231220-194107 | XA 00000 0 982 126050603002
20231220-194107 | XA 00000 0 982 126050603002
20231220-194107 | XA 00000 0 982 126050603002
20231220-194107 | XA 00000 0 982 126050603002
20231220-194108 | XA 00000 0 982 126050603002
20231220-194108 | XA 00000 0 982 126050603002
20231220-194108 | XA 00000 0 982 126050603002
20231220-194108 | XA 00000 0 982 126050603002
20231220-194109 | XA 00000 0 982 126050603002
20231220-194109 | XA 00000 0 982 126050603002
20231220-194109 | XA 00000 0 982 126050603002
20231220-194110 | XA 00000 0 982 126050603002
20231220-194110 | XA 00000 0 982 126050603002
20231220-194110 | XA 00000 0 982 126050603002
20231220-194110 | XA 00000 0 982 126050603002
20231220-194111 | XA 00000 0 982 126050603002
20231220-194111 | XA 00000 0 982 126050603002
20231220-194111 | XA 00000 0 982 126050603002
20231220-194112 | XA 00000 0 982 126050603002
20231220-194112 | XA 00000 0 982 126050603002
20231220-194112 | XA 00000 0 982 126050603002
20231220-194112 | XA 00000 0 982 126050603002
20231220-194113 | XA 00000 0 982 126050603002
20231220-194113 | XA 00000 0 982 126050603002
20231220-194113 | XA 00000 0 982 126050603002
20231220-194114 | XA 00000 0 982 126050603002
20231220-194114 | XA 00000 0 982 126050603002
20231220-194114 | XA 00000 0 982 126050603002
20231220-194115 | XA 00000 0 982 126050603002
20231220-194115 | XA 00000 0 982 126050603002
20231220-194116 | XA 00000 0 982 126050603002
20231220-194116 | XA 00000 0 982 126050603002
20231220-194116 | XA 00000 0 982 126050603002
20231220-194116 | XA 00000 0 982 126050603002
20231220-194116 | XA 00000 0 982 126050603002
20231220-194118 | XA 00000 0 982 126050603002
20231220-194119 | XA 00000 0 982 126050603002
20231220-194120 | XA 00000 0 982 126050603002
20231220-194120 | XA 00000 0 982 126050603002
20231220-194121 | XA 00000 0 982 126050603002
20231220-194121 | XA 00000 0 982 126050603002
20231220-194121 | XA 00000 0 982 126050603002
20231220-194126 | XA 00000 0 982 126050603002
20231220-194126 | XA 00000 0 982 126050603002
20231220-194126 | XA 00000 0 982 126050603002
20231220-194128 | XA 00000 0 982 126050603002
20231220-194130 | XA 00000 0 982 126050603002
20231220-194131 | XA 00000 0 982 126050603002
20231220-194132 | XA 00000 0 982 126050603002
20231220-194132 | XA 00000 0 982 126050603002
20231220-194133 | XA 00000 0 982 126050603002
20231220-194133 | XA 00000 0 982 126050603002
20231220-194136 | XA 00000 0 982 126050603002
20231220-194136 | XA 00000 0 982 126050603002
20231220-194137 | XA 00000 0 982 126050603002
20231220-194137 | XA 00000 0 982 126050603002
20231220-194138 | XA 00000 0 982 126050603002
20231220-194139 | XA 00000 0 982 126050603002
20231220-194141 | XA 00000 0 982 126050603002
20231220-194141 | XA 00000 0 982 126050603002
20231220-194142 | XA 00000 0 982 126050603002
20231220-194143 | XA 00000 0 982 126050603002
20231220-194143 | XA 00000 0 982 126050603002
20231220-194144 | XA 00000 0 982 126050603002
20231220-194146 | XA 00000 0 982 126050603002
20231220-194154 | XA 00000 0 982 126050603002
20231220-194155 | XA 00000 0 982 126050603002
20231220-194158 | XA 00000 0 982 126050603002
20231220-194200 | XA 00000 0 982 126050603002
20231220-194201 | XA 00000 0 982 126050603002
20231220-194215 | XA 00000 0 982 126050603002
20231220-194216 | XA 00000 0 982 126050603002
20231220-194216 | XA 00000 0 982 126050603002
20231220-194216 | XA 00000 0 982 126050603002
20231220-194217 | XA 00000 0 982 126050603002
20231220-194218 | XA 00000 0 982 126050603002
20231220-194218 | XA 00000 0 982 126050603002
20231220-194227 | XA 00000 0 982 126050603002
20231220-194227 | XA 00000 0 982 126050603002
20231220-194228 | XA 00000 0 982 126050603002
20231220-194228 | XA 00000 0 982 126050603002
20231220-194229 | XA 00000 0 982 126050603002
20231220-194229 | XA 00000 0 982 126050603002
20231220-194229 | XA 00000 0 982 126050603002
20231220-194229 | XA 00000 0 982 126050603002
20231220-194229 | XA 00000 0 982 126050603002
20231220-194230 | XA 00000 0 982 126050603002
20231220-194230 | XA 00000 0 982 126050603002
20231220-194230 | XA 00000 0 982 126050603002
20231220-194230 | XA 00000 0 982 126050603002
20231220-194231 | XA 00000 0 982 126050603002
20231220-194231 | XA 00000 0 982 126050603002
20231220-194231 | XA 00000 0 982 126050603002
20231220-194231 | XA 00000 0 982 126050603002
20231220-194231 | XA 00000 0 982 126050603002
20231220-194232 | XA 00000 0 982 126050603002
20231220-194232 | XA 00000 0 982 126050603002
20231220-194232 | XA 00000 0 982 126050603002
20231220-194232 | XA 00000 0 982 126050603002
20231220-194233 | XA 00000 0 982 126050603002
20231220-194233 | XA 00000 0 982 126050603002
20231220-194233 | XA 00000 0 982 126050603002
20231220-194233 | XA 00000 0 982 126050603002
20231220-194234 | XA 00000 0 982 126050603002
20231220-194234 | XA 00000 0 982 126050603002
20231220-194234 | XA 00000 0 982 126050603002
20231220-194235 | XA 00000 0 982 126050603002
20231220-194235 | XA 00000 0 982 126050603002
20231220-194235 | XA 00000 0 982 126050603002
20231220-194235 | XA 00000 0 982 126050603002
20231220-194236 | XA 00000 0 982 126050603002
20231220-194236 | XA 00000 0 982 126050603002
20231220-194236 | XA 00000 0 982 126050603002
20231220-194236 | XA 00000 0 982 126050603002
20231220-194236 | XA 00000 0 982 126050603002
20231220-194237 | XA 00000 0 982 126050603002
20231220-194237 | XA 00000 0 982 126050603002
20231220-194237 | XA 00000 0 982 126050603002
20231220-194237 | XA 00000 0 982 126050603002
20231220-194238 | XA 00000 0 982 126050603002
20231220-194238 | XA 00000 0 982 126050603002
20231220-194238 | XA 00000 0 982 126050603002
20231220-194238 | XA 00000 0 982 126050603002
20231220-194239 | XA 00000 0 982 126050603002
20231220-194239 | XA 00000 0 982 126050603002
20231220-194239 | XA 00000 0 982 126050603002
20231220-194239 | XA 00000 0 982 126050603002
20231220-194239 | XA 00000 0 982 126050603002
20231220-194240 | XA 00000 0 982 126050603002
20231220-194240 | XA 00000 0 982 126050603002
20231220-194240 | XA 00000 0 982 126050603002
20231220-194240 | XA 00000 0 982 126050603002
20231220-194241 | XA 00000 0 982 126050603002
20231220-194241 | XA 00000 0 982 126050603002
20231220-194241 | XA 00000 0 982 126050603002
20231220-194241 | XA 00000 0 982 126050603002
20231220-194241 | XA 00000 0 982 126050603002
20231220-194242 | XA 00000 0 982 126050603002
