4.646031,-0.5540056,-1.2537196,47.0,0
5.6403823,-0.6745718,-1.3114648,28.0,1
6.389877,-0.7653402,-1.2509438,40.0,2
8.431527,-1.012862,-1.3450238,64.0,3
11.570799,-1.3940737,-1.43099,84.0,4
16.585888,-2.0012388,-1.4616017,30.0,5
26.125288,-3.1615071,-1.3791573,66.0,6
nan,nan,nan,nan,7
nan,nan,nan,nan,8
nan,nan,nan,nan,9
nan,nan,nan,nan,10
nan,nan,nan,nan,11
nan,nan,nan,nan,12
nan,nan,nan,nan,13
nan,nan,nan,nan,14
nan,nan,nan,nan,15
4.6613264,-0.57233894,-1.2583783,43.0,0
5.6631374,-0.6973525,-1.3173136,24.0,1
6.3774247,-0.786439,-1.2490358,50.0,2
8.488713,-1.0498031,-1.3547227,45.0,3
11.609202,-1.4398301,-1.4363521,85.0,4
16.574848,-2.0586312,-1.4612532,61.0,5
26.090311,-3.24972,-1.3779012,66.0,6
nan,nan,nan,nan,7
nan,nan,nan,nan,8
nan,nan,nan,nan,9
nan,nan,nan,nan,10
nan,nan,nan,nan,11
nan,nan,nan,nan,12
nan,nan,nan,nan,13
nan,nan,nan,nan,14
nan,nan,nan,nan,15
4.6343837,-0.5854587,-1.251649,21.0,0
5.670335,-0.7183409,-1.3195629,22.0,1
6.376588,-0.8089427,-1.2494174,52.0,2
8.496755,-1.0809237,-1.3565999,28.0,3
11.71044,-1.4939101,-1.4495142,100.0,4
16.509876,-2.1120355,-1.4561981,61.0,5
26.094656,-3.3428025,-1.3787386,44.0,6
nan,nan,nan,nan,7
nan,nan,nan,nan,8
nan,nan,nan,nan,9
nan,nan,nan,nan,10
nan,nan,nan,nan,11
nan,nan,nan,nan,12
nan,nan,nan,nan,13
nan,nan,nan,nan,14
nan,nan,nan,nan,15
4.595808,-0.5977069,-1.2418139,33.0,0
5.685185,-0.74039465,-1.3236121,18.0,1
6.4066744,-0.8366303,-1.2559049,47.0,2
8.612213,-1.1277033,-1.3756849,22.0,3
11.734677,-1.5386491,-1.4531702,100.0,4
16.61303,-2.184197,-1.4659597,46.0,5
21.185375,-2.792869,-1.1198848,73.0,6
nan,nan,nan,nan,7
nan,nan,nan,nan,8
nan,nan,nan,nan,9
nan,nan,nan,nan,10
nan,nan,nan,nan,11
nan,nan,nan,nan,12
nan,nan,nan,nan,13
nan,nan,nan,nan,14
nan,nan,nan,nan,15
4.597523,-0.6142572,-1.2428491,43.0,0
5.688227,-0.7620031,-1.3249618,24.0,1
6.3200445,-0.84776515,-1.2394953,77.0,2
8.633676,-1.1611817,-1.3797522,15.0,3
11.758468,-1.5856279,-1.4568262,100.0,4
16.717846,-2.2573705,-1.4758953,62.0,5
21.151747,-2.8635879,-1.1186289,73.0,6
nan,nan,nan,nan,7
nan,nan,nan,nan,8
nan,nan,nan,nan,9
nan,nan,nan,nan,10
nan,nan,nan,nan,11
nan,nan,nan,nan,12
nan,nan,nan,nan,13
nan,nan,nan,nan,14
nan,nan,nan,nan,15
4.603007,-0.63135195,-1.2449197,34.0,0
5.693392,-0.7819224,-1.3267614,22.0,1
6.3520555,-0.8746415,-1.2463645,61.0,2
8.657173,-1.1935828,-1.3841324,19.0,3
11.749213,-1.6240683,-1.4563388,100.0,4
16.682234,-2.3118837,-1.473455,62.0,5
21.17181,-2.9378314,-1.120199,66.0,6
nan,nan,nan,nan,7
nan,nan,nan,nan,8
nan,nan,nan,nan,9
nan,nan,nan,nan,10
nan,nan,nan,nan,11
nan,nan,nan,nan,12
nan,nan,nan,nan,13
nan,nan,nan,nan,14
nan,nan,nan,nan,15
4.6161923,-0.64876354,-1.2490608,35.0,0
5.6365967,-0.7941784,-1.3141642,60.0,1
6.411328,-0.9044768,-1.2585762,56.0,2
8.584497,-1.2141129,-1.3731819,15.0,3
11.763125,-1.6678573,-1.4587761,99.0,4
16.658697,-2.3649514,-1.4720606,62.0,5
21.212837,-3.0190334,-1.1229204,44.0,6
nan,nan,nan,nan,7
nan,nan,nan,nan,8
nan,nan,nan,nan,9
nan,nan,nan,nan,10
nan,nan,nan,nan,11
nan,nan,nan,nan,12
nan,nan,nan,nan,13
nan,nan,nan,nan,14
nan,nan,nan,nan,15
4.657878,-0.67121047,-1.2609664,69.0,0
5.643576,-0.8142572,-1.3164136,56.0,1
6.4664226,-0.93528205,-1.2700247,42.0,2
8.562829,-1.2400252,-1.3703661,15.0,3
11.730027,-1.7028636,-1.4553638,99.0,4
16.616821,-2.4182086,-1.4690971,77.0,5
26.770199,-3.9005783,-1.4177812,57.0,6
nan,nan,nan,nan,7
nan,nan,nan,nan,8
nan,nan,nan,nan,9
nan,nan,nan,nan,10
nan,nan,nan,nan,11
nan,nan,nan,nan,12
nan,nan,nan,nan,13
nan,nan,nan,nan,14
nan,nan,nan,nan,15
4.6728272,-0.68918973,-1.2656252,81.0,0
5.659977,-0.8368021,-1.3209127,20.0,1
6.519606,-0.96505725,-1.2810917,22.0,2
8.548678,-1.2684578,-1.3688017,14.0,3
11.720085,-1.7432144,-1.4548763,66.0,4
16.706812,-2.4908879,-1.4778128,63.0,5
27.001366,-4.0305634,-1.4307605,69.0,6
nan,nan,nan,nan,7
nan,nan,nan,nan,8
nan,nan,nan,nan,9
nan,nan,nan,nan,10
nan,nan,nan,nan,11
nan,nan,nan,nan,12
nan,nan,nan,nan,13
nan,nan,nan,nan,14
nan,nan,nan,nan,15
4.6607184,-0.7048674,-1.263037,74.0,0
5.63968,-0.8539283,-1.3168635,22.0,1
6.492733,-0.9854112,-1.2765123,19.0,2
8.545925,-1.3000789,-1.3691146,18.0,3
11.733553,-1.7871035,-1.4573137,66.0,4
16.62908,-2.538666,-1.4717119,62.0,5
26.627092,-4.0745173,-1.4117103,22.0,6
nan,nan,nan,nan,7
nan,nan,nan,nan,8
nan,nan,nan,nan,9
nan,nan,nan,nan,10
nan,nan,nan,nan,11
nan,nan,nan,nan,12
nan,nan,nan,nan,13
nan,nan,nan,nan,14
nan,nan,nan,nan,15
4.6448665,-0.71906334,-1.2594135,35.0,0
5.6422896,-0.8754895,-1.3182132,30.0,1
6.5377536,-1.0156033,-1.2860527,35.0,2
8.52572,-1.3274704,-1.3666116,14.0,3
12.028974,-1.8772345,-1.4948496,67.0,4
16.631926,-2.5985425,-1.4727577,78.0,5
27.070494,-4.239126,-1.4359941,82.0,6
nan,nan,nan,nan,7
nan,nan,nan,nan,8
nan,nan,nan,nan,9
nan,nan,nan,nan,10
nan,nan,nan,nan,11
nan,nan,nan,nan,12
nan,nan,nan,nan,13
nan,nan,nan,nan,14
nan,nan,nan,nan,15
4.6404204,-0.7349704,-1.2588959,27.0,0
5.6201086,-0.8911433,-1.3137143,24.0,1
6.4663067,-1.0276334,-1.2726961,31.0,2
8.49591,-1.3517007,-1.3625443,21.0,3
12.148142,-1.9371195,-1.5104488,68.0,4
16.6503,-2.660985,-1.475198,62.0,5
26.602686,-4.2562976,-1.4119195,45.0,6
nan,nan,nan,nan,7
nan,nan,nan,nan,8
nan,nan,nan,nan,9
nan,nan,nan,nan,10
nan,nan,nan,nan,11
nan,nan,nan,nan,12
nan,nan,nan,nan,13
nan,nan,nan,nan,14
nan,nan,nan,nan,15
4.6436787,-0.7512801,-1.2604488,19.0,0
5.616964,-0.91075575,-1.3137143,28.0,1
6.389223,-1.0371174,-1.2581946,47.0,2
8.506739,-1.3838862,-1.3650473,21.0,3
12.127591,-1.9772766,-1.5087426,91.0,4
16.623686,-2.713296,-1.4736292,62.0,5
26.156002,-4.2785225,-1.3889964,22.0,6
nan,nan,nan,nan,7
nan,nan,nan,nan,8
