4.713483,-0.59127283,-1.2728721,17.0,0
5.4834104,-0.68979913,-1.2759225,40.0,1
6.8233514,-0.85957,-1.336808,17.0,2
8.44674,-1.0670712,-1.3484653,13.0,3
12.534928,-1.5879751,-1.5513968,69.0,4
19.282774,-2.4496586,-1.7005829,38.0,5
23.018639,-2.9283404,-1.2160784,94.0,6
nan,nan,nan,nan,7
nan,nan,nan,nan,8
nan,nan,nan,nan,9
nan,nan,nan,nan,10
nan,nan,nan,nan,11
nan,nan,nan,nan,12
nan,nan,nan,nan,13
nan,nan,nan,nan,14
nan,nan,nan,nan,15
4.732359,-0.61126685,-1.2785661,16.0,0
5.49643,-0.7109353,-1.2795217,24.0,1
6.789004,-0.8805328,-1.3307021,21.0,2
8.489785,-1.1041373,-1.3559741,14.0,3
12.57852,-1.6381295,-1.5574903,70.0,4
19.189156,-2.5058599,-1.6930873,38.0,5
22.95428,-3.005687,-1.2132523,28.0,6
nan,nan,nan,nan,7
nan,nan,nan,nan,8
nan,nan,nan,nan,9
nan,nan,nan,nan,10
nan,nan,nan,nan,11
nan,nan,nan,nan,12
nan,nan,nan,nan,13
nan,nan,nan,nan,14
nan,nan,nan,nan,15
4.7244515,-0.62701976,-1.2770132,14.0,0
5.5015144,-0.73210424,-1.2813213,34.0,1
6.711939,-0.89437157,-1.3162005,19.0,2
8.493711,-1.1348119,-1.3572257,10.0,3
12.60588,-1.6887019,-1.561634,70.0,4
19.125,-2.5654104,-1.6882067,19.0,5
22.947607,-3.0863264,-1.2134616,40.0,6
nan,nan,nan,nan,7
nan,nan,nan,nan,8
nan,nan,nan,nan,9
nan,nan,nan,nan,10
nan,nan,nan,nan,11
nan,nan,nan,nan,12
nan,nan,nan,nan,13
nan,nan,nan,nan,14
nan,nan,nan,nan,15
4.7088346,-0.6416813,-1.2733897,16.0,0
5.510641,-0.7519247,-1.2840207,50.0,1
6.6620927,-0.9114086,-1.3070416,21.0,2
8.554486,-1.1718189,-1.3675503,14.0,3
12.554977,-1.724283,-1.5560279,47.0,4
19.03895,-2.621554,-1.6814086,76.0,5
22.970882,-3.167044,-1.2152411,34.0,6
nan,nan,nan,nan,7
nan,nan,nan,nan,8
nan,nan,nan,nan,9
nan,nan,nan,nan,10
nan,nan,nan,nan,11
nan,nan,nan,nan,12
nan,nan,nan,nan,13
nan,nan,nan,nan,14
nan,nan,nan,nan,15
4.691375,-0.6551553,-1.2692486,16.0,0
5.5099125,-0.77142596,-1.2844706,72.0,1
6.6454244,-0.9315881,-1.3043704,15.0,2
8.493614,-1.1936996,-1.358477,14.0,3
12.556746,-1.7692053,-1.5570029,58.0,4
18.933481,-2.6710374,-1.6728672,75.0,5
26.930666,-3.808827,-1.4254223,93.0,6
nan,nan,nan,nan,7
nan,nan,nan,nan,8
nan,nan,nan,nan,9
nan,nan,nan,nan,10
nan,nan,nan,nan,11
nan,nan,nan,nan,12
nan,nan,nan,nan,13
nan,nan,nan,nan,14
nan,nan,nan,nan,15
4.6852345,-0.67097956,-1.2682134,14.0,0
5.482248,-0.7860975,-1.2786219,44.0,1
6.6557345,-0.9567345,-1.3070416,14.0,2
8.559998,-1.2319895,-1.3697404,15.0,3
12.633328,-1.8227413,-1.5672399,35.0,4
19.111372,-2.764206,-1.6894269,38.0,5
40.18905,-5.819973,-2.1281896,100.0,6
nan,nan,nan,nan,7
nan,nan,nan,nan,8
nan,nan,nan,nan,9
nan,nan,nan,nan,10
nan,nan,nan,nan,11
nan,nan,nan,nan,12
nan,nan,nan,nan,13
nan,nan,nan,nan,14
nan,nan,nan,nan,15
4.6868067,-0.6870731,-1.2692486,14.0,0
5.4505496,-0.8009793,-1.2718734,56.0,1
6.6601233,-0.98110604,-1.3085681,14.0,2
8.604501,-1.2690675,-1.3775622,11.0,3
12.558158,-1.856667,-1.558709,47.0,4
19.235622,-2.8507617,-1.70128,58.0,5
40.20301,-5.9725175,-2.1300735,100.0,6
nan,nan,nan,nan,7
nan,nan,nan,nan,8
nan,nan,nan,nan,9
nan,nan,nan,nan,10
nan,nan,nan,nan,11
nan,nan,nan,nan,12
nan,nan,nan,nan,13
nan,nan,nan,nan,14
nan,nan,nan,nan,15
4.6823463,-0.7039593,-1.2687311,16.0,0
5.4398694,-0.8197896,-1.2700738,46.0,1
6.6467767,-1.0040439,-1.30666,19.0,2
8.605651,-1.3014824,-1.3785007,7.0,3
12.4413595,-1.8860211,-1.5450597,81.0,4
19.382627,-2.9451892,-1.715225,39.0,5
49.571518,-7.5500946,-2.6278932,48.0,6
nan,nan,nan,nan,7
nan,nan,nan,nan,8
nan,nan,nan,nan,9
nan,nan,nan,nan,10
nan,nan,nan,nan,11
nan,nan,nan,nan,12
nan,nan,nan,nan,13
nan,nan,nan,nan,14
nan,nan,nan,nan,15
4.6892815,-0.72258735,-1.2713192,16.0,0
5.4252725,-0.8379375,-1.2673743,22.0,1
6.6509924,-1.0284394,-1.3081865,21.0,2
8.602776,-1.3333174,-1.3788135,15.0,3
12.55632,-1.9483094,-1.5601715,47.0,4
19.545477,-3.039774,-1.7305644,59.0,5
22.698359,-3.5382345,-1.2039365,85.0,6
nan,nan,nan,nan,7
nan,nan,nan,nan,8
nan,nan,nan,nan,9
nan,nan,nan,nan,10
nan,nan,nan,nan,11
nan,nan,nan,nan,12
nan,nan,nan,nan,13
nan,nan,nan,nan,14
nan,nan,nan,nan,15
4.6696844,-0.73542863,-1.2666605,17.0,0
5.4917607,-0.8668621,-1.2835708,20.0,1
6.659181,-1.0523279,-1.3104763,19.0,2
8.572943,-1.3578209,-1.3747462,11.0,3
12.634095,-2.0033047,-1.5706522,35.0,4
19.259813,-3.0607932,-1.7061608,39.0,5
22.670721,-3.6109724,-1.203099,85.0,6
nan,nan,nan,nan,7
nan,nan,nan,nan,8
nan,nan,nan,nan,9
nan,nan,nan,nan,10
nan,nan,nan,nan,11
nan,nan,nan,nan,12
nan,nan,nan,nan,13
nan,nan,nan,nan,14
nan,nan,nan,nan,15
4.6767564,-0.75244415,-1.2692486,17.0,0
5.5523443,-0.89530605,-1.2984176,18.0,1
6.676786,-1.0790117,-1.314674,22.0,2
8.728294,-1.412112,-1.4004015,8.0,3
12.6916895,-2.0578785,-1.5786955,47.0,4
18.45451,-2.9988952,-1.635739,18.0,5
35.993736,-5.8619523,-1.9112046,8.0,6
nan,nan,nan,nan,7
nan,nan,nan,nan,8
nan,nan,nan,nan,9
nan,nan,nan,nan,10
nan,nan,nan,nan,11
nan,nan,nan,nan,12
nan,nan,nan,nan,13
nan,nan,nan,nan,14
nan,nan,nan,nan,15
