4.6229887,-0.53489804,-1.2469902,19.0,0
5.6543174,-0.65622705,-1.3141642,20.0,1
6.454914,-0.75028425,-1.2631556,15.0,2
8.062214,-0.9399605,-1.2855786,22.0,3
10.729754,-1.2547612,-1.326426,8.0,4
15.512314,-1.8167887,-1.3664277,100.0,5
24.614729,-2.891566,-1.2988739,100.0,6
64.932205,-7.639271,-1.1412128,63.0,7
nan,nan,nan,nan,8
nan,nan,nan,nan,9
nan,nan,nan,nan,10
nan,nan,nan,nan,11
nan,nan,nan,nan,12
nan,nan,nan,nan,13
nan,nan,nan,nan,14
nan,nan,nan,nan,15
4.605747,-0.5492021,-1.2428491,22.0,0
5.6463056,-0.6742807,-1.3128145,22.0,1
6.4775968,-0.7758467,-1.2681167,22.0,2
8.070821,-0.96810216,-1.2874558,20.0,3
11.781927,-1.4174247,-1.45707,44.0,4
15.509834,-1.871403,-1.3667763,100.0,5
24.65458,-2.9791658,-1.3014908,88.0,6
nan,nan,nan,nan,7
nan,nan,nan,nan,8
nan,nan,nan,nan,9
nan,nan,nan,nan,10
nan,nan,nan,nan,11
nan,nan,nan,nan,12
nan,nan,nan,nan,13
nan,nan,nan,nan,14
nan,nan,nan,nan,15
4.573221,-0.5607108,-1.2345669,30.0,0
5.6497197,-0.6946993,-1.3141642,20.0,1
6.4866796,-0.7987626,-1.2704064,24.0,2
8.075233,-0.997237,-1.2887073,15.0,3
11.780848,-1.4590306,-1.4575576,88.0,4
15.525291,-1.9255226,-1.3686937,100.0,5
24.957182,-3.104158,-1.3180289,81.0,6
nan,nan,nan,nan,7
nan,nan,nan,nan,8
nan,nan,nan,nan,9
nan,nan,nan,nan,10
nan,nan,nan,nan,11
nan,nan,nan,nan,12
nan,nan,nan,nan,13
nan,nan,nan,nan,14
nan,nan,nan,nan,15
4.6402354,-0.5853753,-1.2532018,19.0,0
5.6665936,-0.7168621,-1.3186632,26.0,1
6.4955387,-0.822881,-1.2726961,19.0,2
8.091301,-1.0279083,-1.291836,12.0,3
11.754022,-1.4973853,-1.4548763,66.0,4
15.536263,-1.9819735,-1.3702626,98.0,5
24.90459,-3.185934,-1.3158308,70.0,6
nan,nan,nan,nan,7
nan,nan,nan,nan,8
nan,nan,nan,nan,9
nan,nan,nan,nan,10
nan,nan,nan,nan,11
nan,nan,nan,nan,12
nan,nan,nan,nan,13
nan,nan,nan,nan,14
nan,nan,nan,nan,15
4.6209216,-0.59933287,-1.2485431,27.0,0
5.7239633,-0.74442893,-1.3326101,60.0,1
6.486786,-0.844789,-1.2715513,19.0,2
8.111168,-1.0592155,-1.2955904,13.0,3
11.774311,-1.5417557,-1.458045,55.0,4
15.525299,-2.0356748,-1.3699139,98.0,5
24.976488,-3.2837822,-1.320227,91.0,6
nan,nan,nan,nan,7
nan,nan,nan,nan,8
nan,nan,nan,nan,9
nan,nan,nan,nan,10
nan,nan,nan,nan,11
nan,nan,nan,nan,12
nan,nan,nan,nan,13
nan,nan,nan,nan,14
nan,nan,nan,nan,15
4.6053967,-0.6136731,-1.2449197,43.0,0
5.7329197,-0.7659531,-1.3353095,68.0,1
6.4818516,-0.8671666,-1.2711695,17.0,2
8.1152525,-1.0885727,-1.2968419,13.0,3
11.776727,-1.5839047,-1.4590199,44.0,4
15.543768,-2.0933127,-1.37218,56.0,5
34.160686,-4.6126347,-1.8065327,66.0,6
nan,nan,nan,nan,7
nan,nan,nan,nan,8
nan,nan,nan,nan,9
nan,nan,nan,nan,10
nan,nan,nan,nan,11
nan,nan,nan,nan,12
nan,nan,nan,nan,13
nan,nan,nan,nan,14
nan,nan,nan,nan,15
4.6013126,-0.6294833,-1.2444019,50.0,0
5.7070427,-0.7827824,-1.3299108,50.0,1
6.4729495,-0.8889858,-1.2700247,15.0,2
8.11923,-1.1179713,-1.2980933,10.0,3
11.77506,-1.6255465,-1.4595075,44.0,4
15.642942,-2.16229,-1.3815929,14.0,5
34.083046,-4.72335,-1.8032879,65.0,6
nan,nan,nan,nan,7
nan,nan,nan,nan,8
nan,nan,nan,nan,9
nan,nan,nan,nan,10
nan,nan,nan,nan,11
nan,nan,nan,nan,12
nan,nan,nan,nan,13
nan,nan,nan,nan,14
nan,nan,nan,nan,15
4.6392627,-0.6511801,-1.2552725,24.0,0
5.669541,-0.79781115,-1.3218125,24.0,1
6.5164647,-0.91814905,-1.2791836,24.0,2
8.142662,-1.150174,-1.3024734,11.0,3
11.773244,-1.6671959,-1.4599948,55.0,4
17.069422,-2.4202209,-1.5083174,97.0,5
17.139956,-2.4363248,-0.9072962,41.0,6
nan,nan,nan,nan,7
nan,nan,nan,nan,8
nan,nan,nan,nan,9
nan,nan,nan,nan,10
nan,nan,nan,nan,11
nan,nan,nan,nan,12
nan,nan,nan,nan,13
nan,nan,nan,nan,14
nan,nan,nan,nan,15
4.667556,-0.6717735,-1.2635547,17.0,0
5.633932,-0.8128658,-1.3141642,34.0,1
6.4607563,-0.93331134,-1.2688799,19.0,2
8.1405525,-1.1788733,-1.3027864,19.0,3
