4.0659795,-0.5223067,-1.0984281,42.0,0
4.300416,-0.55394775,-1.0010322,13.0,1
4.41218,-0.56912726,-0.8647464,7.0,2
6.629449,-0.8574856,-1.0587486,21.0,3
8.35869,-1.0841209,-1.0349146,25.0,4
11.13163,-1.4457463,-0.9820709,76.0,5
14.38066,-1.8728263,-0.7600228,37.0,6
22.812805,-2.9790626,-0.40157986,31.0,7
nan,nan,nan,nan,8
nan,nan,nan,nan,9
nan,nan,nan,nan,10
nan,nan,nan,nan,11
nan,nan,nan,nan,12
nan,nan,nan,nan,13
nan,nan,nan,nan,14
nan,nan,nan,nan,15
4.0775385,-0.5382662,-1.1020516,44.0,0
4.2849336,-0.5671658,-0.99788296,10.0,1
4.375134,-0.57988197,-0.8578773,10.0,2
6.5872526,-0.8754169,-1.0524912,23.0,3
8.254502,-1.0999194,-1.0224838,23.0,4
11.114666,-1.4830132,-0.98102504,92.0,5
14.370076,-1.9224831,-0.7598135,48.0,6
22.689297,-3.0435221,-0.3995903,62.0,7
75.27564,-9.950326,1.3253707,63.0,8
nan,nan,nan,nan,9
nan,nan,nan,nan,10
nan,nan,nan,nan,11
nan,nan,nan,nan,12
nan,nan,nan,nan,13
nan,nan,nan,nan,14
nan,nan,nan,nan,15
4.0660625,-0.55119854,-1.0994633,42.0,0
4.292582,-0.58343166,-1.0001324,13.0,1
4.3516846,-0.59223825,-0.8536794,10.0,2
6.625259,-0.9040138,-1.0590615,17.0,3
8.345017,-1.1416414,-1.0341833,17.0,4
11.016646,-1.5090928,-0.9728324,82.0,5
14.379107,-1.9748063,-0.7606509,43.0,6
21.585022,-2.9721332,-0.38032284,35.0,7
83.44198,-11.32629,1.4698416,63.0,8
nan,nan,nan,nan,9
nan,nan,nan,nan,10
nan,nan,nan,nan,11
nan,nan,nan,nan,12
nan,nan,nan,nan,13
nan,nan,nan,nan,14
nan,nan,nan,nan,15
4.054547,-0.56405747,-1.0968752,30.0,0
4.2924495,-0.59868133,-1.0005825,16.0,1
4.351536,-0.6076965,-0.8540611,10.0,2
6.555549,-0.91782224,-1.0484239,21.0,3
8.399957,-1.1790419,-1.0414956,12.0,4
10.995527,-1.5453207,-0.97143793,90.0,5
14.356304,-2.0227573,-0.7598135,43.0,6
21.497292,-3.0365531,-0.37896156,42.0,7
34.844223,-4.8536325,0.61408037,7.0,8
nan,nan,nan,nan,9
nan,nan,nan,nan,10
nan,nan,nan,nan,11
nan,nan,nan,nan,12
nan,nan,nan,nan,13
nan,nan,nan,nan,14
nan,nan,nan,nan,15
4.0850654,-0.58284575,-1.105675,23.0,0
4.278759,-0.6120055,-0.99788296,15.0,1
4.349388,-0.6228825,-0.8540611,10.0,2
6.552305,-0.94069976,-1.0484239,17.0,3
8.336844,-1.1998723,-1.0341833,11.0,4
11.019647,-1.5879554,-0.97405255,57.0,5
14.313574,-2.0677178,-0.7579294,48.0,6
21.46677,-3.1087084,-0.3786125,28.0,7
nan,nan,nan,nan,8
nan,nan,nan,nan,9
nan,nan,nan,nan,10
nan,nan,nan,nan,11
nan,nan,nan,nan,12
nan,nan,nan,nan,13
nan,nan,nan,nan,14
nan,nan,nan,nan,15
4.1021214,-0.59989715,-1.1108514,34.0,0
4.2630997,-0.6249588,-0.9947337,13.0,1
4.347187,-0.6380608,-0.8540611,8.0,2
6.6134744,-0.9730548,-1.0587486,14.0,3
8.2972555,-1.2237524,-1.0297961,11.0,4
11.063313,-1.6336879,-0.97841036,67.0,5
14.282561,-2.1141598,-0.75667334,48.0,6
21.449856,-3.1827419,-0.3785078,42.0,7
nan,nan,nan,nan,8
nan,nan,nan,nan,9
nan,nan,nan,nan,10
nan,nan,nan,nan,11
nan,nan,nan,nan,12
nan,nan,nan,nan,13
nan,nan,nan,nan,14
nan,nan,nan,nan,15
4.1363025,-0.61965066,-1.1206865,39.0,0
4.2628193,-0.6401254,-0.9951835,13.0,1
4.3429914,-0.65293956,-0.8536794,10.0,2
6.608084,-0.9958399,-1.0584357,14.0,3
8.298821,-1.2535973,-1.0305272,13.0,4
11.071332,-1.6743815,-0.97963053,83.0,5
14.192158,-2.1514297,-0.7522771,36.0,6
21.426752,-3.2557938,-0.37829837,7.0,7
84.994225,-12.747972,1.500174,63.0,8
nan,nan,nan,nan,9
nan,nan,nan,nan,10
nan,nan,nan,nan,11
nan,nan,nan,nan,12
nan,nan,nan,nan,13
nan,nan,nan,nan,14
nan,nan,nan,nan,15
4.130295,-0.6334995,-1.1196512,44.0,0
4.2701893,-0.65648204,-0.997433,12.0,1
4.329044,-0.6663036,-0.8513898,10.0,2
6.585045,-1.0158885,-1.055307,14.0,3
8.296357,-1.2828614,-1.030771,13.0,4
11.102829,-1.7188089,-0.98294246,100.0,5
14.208244,-2.204631,-0.7535332,43.0,6
22.53364,-3.504502,-0.39805448,54.0,7
93.114235,-14.29838,1.6443657,63.0,8
nan,nan,nan,nan,9
nan,nan,nan,nan,10
nan,nan,nan,nan,11
nan,nan,nan,nan,12
nan,nan,nan,nan,13
nan,nan,nan,nan,14
nan,nan,nan,nan,15
4.1337843,-0.64881176,-1.1212041,42.0,0
4.2774973,-0.672898,-0.99968255,13.0,1
4.328631,-0.68171614,-0.8517714,10.0,2
6.5834103,-1.0391766,-1.0556198,19.0,3
8.335196,-1.3171828,-1.0361333,11.0,4
11.081018,-1.755061,-0.9815479,100.0,5
14.178763,-2.2507694,-0.75238174,42.0,6
22.871454,-3.6347597,-0.40423262,31.0,7
41.423355,-6.5089464,0.73191905,100.0,8
nan,nan,nan,nan,9
nan,nan,nan,nan,10
nan,nan,nan,nan,11
nan,nan,nan,nan,12
nan,nan,nan,nan,13
nan,nan,nan,nan,14
nan,nan,nan,nan,15
4.144962,-0.66465735,-1.1248276,44.0,0
4.2733183,-0.6867698,-0.9992327,16.0,1
4.330223,-0.6966903,-0.85253465,8.0,2
6.626733,-1.0685494,-1.0631288,23.0,3
8.209278,-1.3252022,-1.0210215,10.0,4
11.100706,-1.7959338,-0.98381394,100.0,5
14.12982,-2.2910624,-0.75018364,15.0,6
22.60662,-3.6695724,-0.3997648,38.0,7
92.375046,-14.82916,1.6330566,63.0,8
nan,nan,nan,nan,9
nan,nan,nan,nan,10
